6	121546
6	191958
7	5
16	24660
19	11886
23	224858
31	10136
36	132692
48	49
49	11946
52	7769
53	106940
54	7770
54	7771
56	371
56	4264
56	21221
60	7772
61	7772
67	137252
81	35421
81	369875
82	7773
85	13305
88	7774
88	7775
89	7776
89	7777
89	7778
90	7779
90	7780
90	115830
91	7781
92	7782
93	7783
93	25230
93	31714
93	339504
94	7784
95	7785
96	7786
97	7787
98	7788
99	7789
99	7790
99	7791
100	7792
100	7793
100	23328
100	143318
101	7794
102	7795
102	7796
103	7797
104	7798
104	7799
104	7800
105	7801
105	7802
105	7803
105	7804
105	7805
105	7806
105	7807
105	7808
106	7809
107	7810
107	7811
108	7812
109	7813
109	7814
110	7815
111	7816
111	7817
112	7818
113	7819
114	7820
114	7821
116	7822
138	139
138	26196
162	20570
173	7823
183	169
184	169
186	169
186	183
186	184
188	7824
190	7825
191	169
191	183
191	184
193	30220
209	7826
212	7827
212	7828
221	7829
221	7830
222	7831
225	7832
226	7833
227	7834
228	7835
228	7836
229	7837
229	7838
229	147008
230	7837
230	7838
230	147008
231	7839
231	7840
231	7841
232	7842
233	7843
234	7844
235	7845
236	7846
236	7847
236	7848
237	7849
238	7837
238	7838
238	17613
238	147008
238	209637
238	211051
238	246380
239	7837
239	7838
239	147008
240	7837
240	7838
240	17613
240	147008
240	209637
240	211051
240	246380
241	7837
241	7838
241	7850
241	17613
241	27844
241	27848
241	27849
241	124342
241	125863
241	147008
241	209637
241	211051
241	246380
242	7837
242	7838
242	17613
242	147008
242	209637
242	211051
242	246380
243	7851
244	7852
244	7853
244	7854
245	7855
245	7856
245	7857
246	7858
247	7859
259	278586
262	261
280	8977
287	109253
296	23827
297	265
300	7860
300	10955
300	11778
300	17681
300	18412
300	20733
300	23410
300	29871
300	158545
300	161774
300	209068
300	284075
300	321774
300	333463
301	278143
311	96883
322	100680
322	148342
330	7861
330	24775
332	99505
333	7862
334	7863
340	139633
357	7864
358	7865
362	7866
363	7867
363	372979
364	7868
365	7869
366	7870
366	7871
367	7872
367	7873
367	7874
368	7875
369	7876
370	7877
371	7878
372	7879
373	7880
373	7881
373	7882
373	210300
374	369
374	7883
375	7837
375	7838
375	17613
375	147008
375	209637
375	211051
375	246380
376	7837
376	7838
376	17613
376	125863
376	147008
376	209637
376	211051
376	246380
377	7837
377	7838
377	147008
378	7837
378	7838
378	17613
378	125863
378	147008
378	209637
378	211051
378	246380
379	7837
379	7838
379	17613
379	125863
379	147008
379	209637
379	211051
379	246380
380	7837
380	7838
380	17613
380	125863
380	147008
380	209637
380	211051
380	246380
381	7837
381	7838
381	17613
381	125863
381	147008
381	209637
