0	1
1	0
2	1
3	0
4	1
5	1
6	1
7	1
8	0
9	1
10	1
11	0
12	0
13	0
14	1
15	0
16	1
17	1
18	1
19	1
20	0
21	1
22	0
23	1
24	1
25	1
26	1
27	1
28	0
29	1
30	1
31	1
32	1
33	0
34	0
35	0
36	1
37	1
38	1
39	1
40	0
41	1
42	1
43	1
44	1
45	1
46	1
47	0
48	1
49	1
50	1
51	0
52	1
53	1
54	1
55	1
56	1
57	1
58	0
59	1
60	1
61	1
62	0
63	0
64	1
65	1
66	1
67	1
68	0
69	1
70	1
71	1
72	0
73	1
74	1
75	1
76	1
77	1
78	0
79	1
80	0
81	1
82	0
83	1
84	1
85	1
86	1
87	0
88	1
89	0
90	1
91	0
92	0
93	1
94	1
95	1
96	0
97	0
98	0
99	1
100	1
101	0
102	1
103	1
104	1
105	0
106	1
107	0
108	1
109	1
110	1
111	1
112	1
113	0
114	1
115	1
116	1
117	1
118	1
119	1
120	1
121	0
122	0
123	1
124	1
125	1
126	0
127	0
128	0
129	1
130	1
131	1
132	0
133	0
134	0
135	0
136	1
137	1
138	1
139	1
140	1
141	0
142	1
143	0
144	1
145	1
146	1
147	0
148	1
149	0
150	0
151	0
152	0
153	1
154	1
155	1
156	0
157	1
158	1
159	0
160	1
161	1
162	1
163	1
164	1
165	1
166	1
167	1
168	0
169	0
170	1
171	0
172	1
173	1
174	1
175	1
176	1
177	0
178	0
179	0
180	1
181	0
182	1
183	0
184	0
185	0
186	0
187	0
188	0
189	0
190	1
191	0
192	1
193	1
194	1
195	1
196	0
197	0
198	1
199	1
200	1
201	1
202	1
203	1
204	1
205	0
206	1
207	0
208	1
209	0
210	0
211	0
212	1
213	1
214	1
215	0
216	0
217	0
218	1
219	1
220	1
221	1
222	0
223	1
224	1
225	1
226	1
227	1
228	1
229	1
230	1
231	1
232	0
233	1
234	1
235	1
236	1
237	1
238	1
239	1
240	1
241	1
242	1
243	1
244	0
245	1
246	1
247	1
248	1
249	1
250	0
251	1
252	1
253	1
254	0
255	1
256	1
257	1
258	1
259	1
260	1
261	1
262	1
263	0
264	1
265	1
266	1
267	1
268	1
269	0
270	0
271	1
272	0
273	1
274	1
275	1
276	1
277	1
278	1
279	1
280	1
281	0
282	1
283	1
284	0
285	1
286	0
287	1
288	1
289	1
290	0
291	0
292	1
293	1
294	0
295	0
296	1
297	1
298	1
299	0
300	1
301	1
302	1
303	1
304	1
305	1
306	1
307	1
308	0
309	0
310	1
311	1
312	0
313	1
314	1
315	1
316	0
317	0
318	0
319	0
320	1
321	0
322	1
323	0
324	1
325	0
326	0
327	0
328	1
329	1
330	1
331	0
332	1
333	1
334	1
335	0
336	1
337	1
338	0
339	1
340	1
341	1
342	0
343	1
344	1
345	1
346	1
347	1
348	1
349	1
350	1
351	1
352	1
353	0
354	1
355	1
356	1
357	1
358	0
359	1
360	1
361	0
362	0
363	1
364	1
365	0
366	1
367	0
368	1
369	1
370	1
371	1
372	1
373	1
374	1
375	1
376	1
377	1
378	1
379	1
380	1
381	1
382	0
383	1
384	0
385	1
386	1
387	1
388	1
389	0
390	0
391	1
392	0
393	0
394	1
395	1
396	1
397	1
398	0
399	1
400	1
401	0
402	0
403	1
404	1
405	1
406	0
407	0
408	1
409	0
410	1
411	1
412	1
413	1
414	1
415	1
416	0
417	0
418	1
419	0
420	0
421	1
422	0
423	1
424	0
425	1
426	1
427	1
428	1
429	1
430	0
431	1
432	0
433	0
434	0
435	0
436	1
437	1
438	1
439	1
440	0
441	0
442	1
443	1
444	1
445	1
446	0
447	1
448	1
449	1
450	0
451	0
452	0
453	0
454	0
455	1
456	0
457	1
458	0
459	0
460	0
461	1
462	1
463	1
464	0
465	0
466	1
467	0
468	1
469	0
470	0
471	0
472	1
473	1
474	1
475	0
476	0
477	1
478	1
479	1
480	1
481	0
482	1
483	1
484	1
485	1
486	1
487	1
488	1
489	1
490	0
491	1
492	1
493	1
494	0
495	1
496	0
497	1
498	0
499	0
500	0
501	1
502	1
503	1
504	1
505	1
506	1
507	1
508	0
509	0
510	1
511	1
512	0
513	1
514	1
515	1
516	1
517	1
518	1
519	0
520	1
521	1
522	1
523	1
524	1
525	0
526	1
527	0
528	0
529	1
530	1
531	1
532	1
533	0
534	1
535	1
536	1
537	1
538	1
539	0
540	1
541	1
542	0
543	1
544	1
545	0
546	1
547	1
548	1
549	1
550	0
551	0
552	1
553	0
554	1
555	1
556	1
557	0
558	1
559	0
560	0
561	0
562	1
563	0
564	0
565	1
566	1
567	1
568	1
569	0
570	0
571	1
572	1
573	1
574	1
575	1
576	1
577	1
578	0
579	0
580	0
581	1
582	1
583	1
584	0
585	1
586	1
587	1
588	0
589	0
590	1
591	1
592	0
593	0
594	1
595	1
596	0
597	1
598	0
599	1
600	0
601	0
602	0
603	1
604	0
605	1
606	0
607	0
608	1
609	1
610	1
611	1
612	0
613	0
614	1
615	1
616	1
617	0
618	0
619	0
620	1
621	0
622	0
623	1
624	1
625	1
626	1
627	1
628	1
629	1
630	1
631	1
632	1
633	0
634	1
635	0
636	1
637	1
638	1
639	1
640	1
641	0
642	1
643	1
644	1
645	1
646	0
647	0
648	1
649	0
650	0
651	1
652	0
653	1
654	0
655	0
656	1
657	1
658	1
659	0
660	0
661	1
662	1
663	1
664	0
665	0
666	1
667	0
668	1
669	0
670	1
671	0
672	1
673	1
674	1
675	1
676	1
677	1
678	0
679	1
680	1
681	1
682	0
683	1
684	0
685	0
686	0
687	0
688	1
689	0
690	1
691	0
692	1
693	1
694	1
695	0
696	1
697	1
698	0
699	1
700	1
701	0
702	1
703	1
704	1
705	0
706	0
707	0
708	1
709	1
710	1
711	0
712	1
713	1
714	1
715	1
716	0
717	1
718	0
719	1
720	0
721	0
722	1
723	1
724	1
725	1
726	1
727	1
728	0
729	0
730	1
731	1
732	1
733	1
734	1
735	1
736	0
737	0
738	0
739	1
740	0
741	0
742	0
743	0
744	1
745	1
746	1
747	1
748	1
749	0
750	1
751	0
752	1
753	0
754	1
755	1
756	0
757	1
758	0
759	1
760	0
761	1
762	1
763	0
764	1
765	0
766	0
767	1
768	0
769	1
770	1
771	0
772	1
773	1
774	1
775	1
776	1
777	1
778	1
779	0
780	1
781	1
782	0
783	0
784	0
785	1
786	1
787	1
788	1
789	1
790	0
791	1
792	0
793	0
794	0
795	1
796	1
797	1
798	1
799	1
800	0
801	1
802	1
803	0
804	1
805	1
806	1
807	0
808	1
809	1
810	1
811	0
812	1
813	1
814	0
815	1
816	1
817	1
818	1
819	1
820	0
821	0
822	0
823	0
824	0
825	1
826	1
827	1
828	0
829	1
830	1
831	1
832	0
833	0
834	1
835	1
836	1
837	1
838	1
839	1
840	0
841	1
842	1
843	1
844	1
845	1
846	1
847	1
848	1
849	1
850	1
851	1
852	1
853	1
854	1
855	1
856	0
857	1
858	1
859	0
860	0
861	1
862	1
863	0
864	1
865	1
866	1
867	1
868	1
869	1
870	1
871	1
872	1
873	1
874	1
875	1
876	1
877	1
878	0
879	0
880	0
881	0
882	0
883	0
884	1
885	1
886	0
887	0
888	0
889	1
890	1
891	0
892	0
893	1
894	1
895	1
896	1
897	0
898	0
899	0
900	1
901	0
902	1
903	1
904	1
905	1
906	0
907	1
908	1
909	1
910	1
911	0
912	1
913	1
914	1
915	1
916	1
917	0
918	1
919	1
920	0
921	1
922	1
923	1
924	1
925	1
926	1
927	1
928	1
929	1
930	0
931	1
932	1
933	1
934	1
935	1
936	1
937	1
938	0
939	1
940	1
941	1
942	0
943	1
944	0
945	1
946	1
947	1
948	0
949	0
950	1
951	1
952	0
953	1
954	0
955	0
956	1
957	1
958	0
959	1
960	0
961	1
962	0
963	0
964	1
965	1
966	0
967	0
968	1
969	1
970	1
971	1
972	0
973	1
974	1
975	1
976	1
977	0
978	1
979	1
980	0
981	0
982	0
983	1
984	1
985	0
986	0
987	0
988	1
989	0
990	1
991	0
992	1
993	1
994	1
995	1
996	1
997	0
998	0
999	0
1000	1
1001	1
1002	1
1003	1
1004	1
1005	1
1006	0
1007	0
1008	0
1009	1
1010	0
1011	1
1012	1
1013	0
1014	1
1015	1
1016	1
1017	1
1018	1
1019	0
1020	0
1021	1
1022	1
1023	1
1024	0
1025	0
1026	1
1027	1
1028	1
1029	0
1030	1
1031	1
1032	0
1033	1
1034	0
1035	0
1036	1
1037	1
1038	1
1039	0
1040	0
1041	1
1042	0
1043	1
1044	1
1045	1
1046	1
1047	0
1048	0
1049	0
1050	0
1051	1
1052	1
1053	1
1054	1
1055	0
1056	1
1057	1
1058	1
1059	1
1060	0
1061	1
1062	0
1063	1
1064	1
1065	1
1066	1
1067	1
1068	1
1069	1
1070	1
1071	1
1072	1
1073	1
1074	0
1075	1
1076	0
1077	1
1078	1
1079	1
1080	1
1081	1
1082	0
1083	1
1084	1
1085	0
1086	1
1087	0
1088	0
1089	1
1090	0
1091	0
1092	0
1093	1
1094	1
1095	0
1096	1
1097	1
1098	1
1099	1
1100	1
1101	1
1102	1
1103	1
1104	0
1105	1
1106	1
1107	1
1108	1
1109	0
1110	0
1111	1
1112	1
1113	1
1114	1
1115	0
1116	1
1117	1
1118	1
1119	1
1120	1
1121	1
1122	0
1123	1
1124	1
1125	0
1126	1
1127	1
1128	1
1129	1
1130	1
1131	1
1132	0
1133	1
1134	1
1135	0
1136	1
1137	1
1138	1
1139	1
1140	1
1141	1
1142	1
1143	1
1144	0
1145	1
1146	1
1147	0
1148	1
1149	0
1150	1
1151	1
1152	1
1153	0
1154	1
1155	1
1156	1
1157	1
1158	1
1159	1
1160	0
1161	0
1162	0
1163	1
1164	1
1165	0
1166	0
1167	1
1168	0
1169	0
1170	1
1171	0
1172	0
1173	1
1174	0
1175	1
1176	0
1177	0
1178	0
1179	0
1180	0
1181	0
1182	1
1183	1
1184	0
1185	1
1186	0
1187	1
1188	0
1189	1
1190	0
1191	1
1192	1
1193	1
1194	1
1195	1
1196	0
1197	0
1198	1
1199	1
1200	0
1201	1
1202	1
1203	1
1204	1
1205	1
1206	0
1207	1
1208	0
1209	1
1210	0
1211	1
1212	1
1213	0
1214	0
1215	1
1216	1
1217	0
1218	0
1219	0
1220	0
1221	1
1222	1
1223	1
1224	1
1225	1
1226	1
1227	1
1228	1
1229	1
1230	1
1231	1
